gtfs_route_id,gtfs_route_short_name,gtfs_route_long_name,gtfs_route_desc,route_category,mode_type,service_date,peak_offpeak_ind,metric_type,otp_numerator,otp_denominator,cancelled_numerator,
69,69,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,207,231,,
70,70,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,407,668,,
71,71,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,414,573,,
725,72/75,,Limited Service,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,122,260,,
73,73,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,449,601,,
77,77,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,552,715,,
78,78,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,182,252,,
80,80,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,181,223,,
83,83,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,128,204,,
86,86,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,178,302,,
87,87,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,253,376,,
88,88,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,289,375,,
89,89,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,107,164,,
90,90,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,37,69,,
91,91,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,85,169,,
93,93,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,93,172,,
94,94,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,167,210,,
95,95,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,64,124,,
96,96,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,121,269,,
97,97,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,95,100,,
99,99,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,113,192,,
100,100,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,151,178,,
101,101,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,184,272,,
104,104,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,94,243,,
105,105,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,80,108,,
106,106,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,146,241,,
108,108,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,100,135,,
109,109,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,113,326,,
110,110,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,178,246,,
111,111,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,1763,2109,,
112,112,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,100,153,,
116,116,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,219,277,,
117,117,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,340,420,,
119,119,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,93,117,,
120,120,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,166,204,,
134,134,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,187,220,,
136,136,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,28,46,,
137,137,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,40,56,,
171,171,,Limited Service,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,1,8,,
201,201,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,92,114,,
202,202,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,51,59,,
211,211,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,71,91,,
215,215,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,180,271,,
216,216,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,132,211,,
220,220,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,194,236,,
222,222,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,154,203,,
225,225,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,165,224,,
230,230,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,169,218,,
236,236,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,100,156,,
238,238,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,83,196,,
240,240,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,103,224,,
350,350,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,153,242,,
426,426,,Express Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,171,302,,
429,429,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,112,142,,
435,435,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,57,73,,
441,441,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,74,149,,
442,442,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,138,209,,
450,450,,Express Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,156,285,,
455,455,,Local Bus,Other Bus,Bus,2018-12-02,OFF_PEAK,Headway / Schedule Adherence,246,366,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-12-03,OFF_PEAK,Passenger Wait Time,116802.6656,125767.8649,,
Red,,Red Line,Rapid Transit,Red Line,Rail,2018-12-03,PEAK,Passenger Wait Time,99759.61994,107720.9606,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-12-03,PEAK,Passenger Wait Time,73340.91877,81630.99398,,
Orange,,Orange Line,Rapid Transit,Orange Line,Rail,2018-12-03,OFF_PEAK,Passenger Wait Time,85737.77562,96868.52012,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-12-03,PEAK,Passenger Wait Time,6947.72056,9037.731208,,
Green-B,B,Green Line B,Rapid Transit,Green Line,Rail,2018-12-03,OFF_PEAK,Passenger Wait Time,10107.05498,13058.23812,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-12-03,OFF_PEAK,Passenger Wait Time,14115.82052,17899.45712,,
Green-C,C,Green Line C,Rapid Transit,Green Line,Rail,2018-12-03,PEAK,Passenger Wait Time,9370.61796,12751.09313,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-12-03,OFF_PEAK,Passenger Wait Time,14570.13906,19323.45905,,
Green-D,D,Green Line D,Rapid Transit,Green Line,Rail,2018-12-03,PEAK,Passenger Wait Time,9964.553524,14168.13601,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-12-03,PEAK,Passenger Wait Time,13781.98328,17982.50845,,
Green-E,E,Green Line E,Rapid Transit,Green Line,Rail,2018-12-03,OFF_PEAK,Passenger Wait Time,18942.25698,24582.85356,,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-12-03,OFF_PEAK,Passenger Wait Time,32814.49233,40261.82386,,
Blue,,Blue Line,Rapid Transit,Blue Line,Rail,2018-12-03,PEAK,Passenger Wait Time,24596.90263,27764.13244,,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,324,387,,
741,SL1,Silver Line SL1,Rapid Transit,Silver Line,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,1029,1251,,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,307,349,,
742,SL2,Silver Line SL2,Rapid Transit,Silver Line,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,330,410,,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,1107,1397,,
751,SL4,Silver Line SL4,Rapid Transit,Silver Line,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,391,497,,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,619,805,,
749,SL5,Silver Line SL5,Rapid Transit,Silver Line,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,1890,2365,,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,30,30,0,
CR-Fairmount,,Fairmount Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,9,9,0,
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,17,23,0,
CR-Fitchburg,,Fitchburg Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,13,14,0,
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,15,21,0,
CR-Worcester,,Framingham/Worcester Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,31,32,0,
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,12,15,0,
CR-Franklin,,Franklin Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,25,26,0,
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,14,14,0,
CR-Greenbush,,Greenbush Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,9,10,0,
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,12,16,0,
CR-Haverhill,,Haverhill Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,24,27,0,
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,7,9,0,
CR-Kingston,,Kingston/Plymouth Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,14,15,0,
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,32,34,0,
CR-Lowell,,Lowell Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,13,15,0,
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,13,14,0,
CR-Middleborough,,Middleborough/Lakeville Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,7,10,0,
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,4,10,0,
CR-Needham,,Needham Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,21,22,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,18,19,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,22,23,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,13,13,0,
CR-Newburyport,,Newburyport/Rockport Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,9,10,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,18,18,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,26,28,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,14,15,0,
CR-Providence,,Providence/Stoughton Line,Commuter Rail,,Commuter Rail,2018-12-03,PEAK,Headway / Schedule Adherence,10,10,0,
701,CT1,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,198,366,,
701,CT1,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,137,219,,
747,CT2,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,150,255,,
747,CT2,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,214,376,,
708,CT3,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,100,215,,
708,CT3,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,119,169,,
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,917,1319,,0.6952236543
1,1,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,334,467,,0.7152034261
4,4,,Limited Service,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,83,134,,
4,4,,Limited Service,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,28,36,,
5,5,,Limited Service,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,37,51,,
7,7,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,329,395,,
7,7,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,299,372,,
8,8,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,102,209,,
8,8,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,326,501,,
9,9,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,346,423,,
9,9,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,508,657,,
10,10,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,305,451,,
10,10,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,119,186,,
11,11,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,399,533,,
11,11,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,251,320,,
14,14,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,68,113,,
14,14,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,129,211,,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,564,808,,
15,15,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,233,298,,
16,16,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,106,223,,
16,16,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,375,548,,
17,17,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,100,142,,
17,17,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,210,284,,
18,18,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,34,64,,
18,18,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,32,51,,
19,19,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,113,298,,
19,19,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,135,341,,
21,21,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,371,500,,
21,21,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,169,228,,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,776,1032,,
22,22,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,342,477,,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,524,686,,
23,23,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,1170,1631,,
24,24,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,125,221,,
24,24,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,52,89,,
26,26,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,27,108,,
26,26,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,104,242,,
27,27,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,146,169,,
27,27,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,56,87,,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,431,569,,
28,28,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,1192,1573,,
29,29,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,212,381,,
29,29,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,80,248,,
30,30,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,65,102,,
30,30,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,195,253,,
31,31,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,699,889,,
31,31,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,312,386,,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,517,684,,
32,32,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,946,1181,,
33,33,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,19,74,,
33,33,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,39,119,,
34,34,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,366,546,,
34,34,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,220,291,,
34E,34E,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,98,315,,
34E,34E,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,426,731,,
35,35,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,200,326,,
35,35,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,128,186,,
36,36,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,151,268,,
36,36,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,342,520,,
37,37,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,170,228,,
37,37,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,96,147,,
38,38,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,88,141,,
38,38,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,152,220,,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,1153,1500,,
39,39,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,509,654,,
40,40,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,60,96,,
40,40,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,134,199,,
41,41,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,150,346,,
41,41,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,74,165,,
42,42,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,48,106,,
42,42,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,258,350,,
43,43,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,209,357,,0.5854341737
43,43,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,84,127,,0.6614173228
44,44,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,176,253,,
44,44,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,372,576,,
45,45,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,322,549,,
45,45,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,176,262,,
47,47,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,157,238,,
47,47,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,315,521,,
50,50,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,93,148,,
50,50,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,43,107,,
51,51,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,66,132,,
51,51,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,193,255,,
52,52,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,95,178,,
52,52,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,72,147,,
55,55,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,100,138,,
55,55,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,73,93,,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,306,399,,
57,57,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,977,1225,,
57A,57A,,Limited Service,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,161,218,,
57A,57A,,Limited Service,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,27,34,,
59,59,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,158,199,,
59,59,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,81,107,,
60,60,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,264,404,,
60,60,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,91,164,,
62,62,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,99,174,,
62,62,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,159,227,,
64,64,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,130,230,,
64,64,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,46,112,,
65,65,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,152,220,,
65,65,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,173,252,,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,931,1270,,
66,66,,Key Bus Route (Frequent Service),Key Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,388,514,,
67,67,,Local Bus,Other Bus,Bus,2018-12-03,PEAK,Headway / Schedule Adherence,36,71,,
67,67,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,85,107,,
68,68,,Local Bus,Other Bus,Bus,2018-12-03,OFF_PEAK,Headway / Schedule Adherence,41,71,,
