,gtfs_route_id,service_date,peak_offpeak_ind,otp_numerator,otp_denominator
2016,751,2018-10-25,OFF_PEAK,1068.0,1375.0
2017,43,2018-10-25,PEAK,51.0,107.0
2018,1,2018-10-25,PEAK,306.0,445.0
2019,43,2018-10-25,OFF_PEAK,222.0,351.0
2020,43,2018-10-26,PEAK,56.0,130.0
2021,43,2018-10-26,OFF_PEAK,195.0,351.0
2022,1,2018-10-26,PEAK,326.0,455.0
2023,1,2018-10-26,OFF_PEAK,828.0,1108.0
2024,749,2018-10-26,OFF_PEAK,1440.0,1925.0
2025,751,2018-10-26,PEAK,406.0,501.0
2026,751,2018-10-26,OFF_PEAK,1023.0,1337.0
2027,749,2018-10-26,PEAK,650.0,793.0
2028,1,2018-10-27,OFF_PEAK,1212.0,1641.0
2029,43,2018-10-27,OFF_PEAK,341.0,515.0
2030,749,2018-10-27,OFF_PEAK,2285.0,2954.0
2031,751,2018-10-27,OFF_PEAK,1119.0,1578.0
2032,1,2018-10-28,OFF_PEAK,753.0,1002.0
2033,749,2018-10-28,OFF_PEAK,2143.0,2817.0
2034,751,2018-10-28,OFF_PEAK,1053.0,1400.0
2035,43,2018-10-28,OFF_PEAK,236.0,415.0
2036,43,2018-10-29,PEAK,68.0,131.0
2037,749,2018-10-29,PEAK,647.0,858.0
2038,1,2018-10-29,OFF_PEAK,1044.0,1353.0
2039,751,2018-10-29,OFF_PEAK,1078.0,1382.0
2040,751,2018-10-29,PEAK,431.0,501.0
2041,749,2018-10-29,OFF_PEAK,1758.0,2327.0
2042,43,2018-10-29,OFF_PEAK,164.0,355.0
2043,1,2018-10-29,PEAK,430.0,547.0
2044,751,2018-10-30,OFF_PEAK,1098.0,1395.0
2045,751,2018-10-30,PEAK,391.0,497.0
2046,43,2018-10-30,PEAK,42.0,130.0
2047,749,2018-10-30,OFF_PEAK,1682.0,2272.0
2048,1,2018-10-30,OFF_PEAK,1024.0,1375.0
2049,749,2018-10-30,PEAK,588.0,795.0
2050,1,2018-10-30,PEAK,402.0,503.0
2051,43,2018-10-30,OFF_PEAK,223.0,357.0
2052,751,2018-10-31,PEAK,386.0,498.0
2053,749,2018-10-31,PEAK,619.0,833.0
2054,749,2018-10-31,OFF_PEAK,1534.0,2113.0
2055,1,2018-10-31,OFF_PEAK,667.0,934.0
2056,1,2018-10-31,PEAK,326.0,454.0
2057,43,2018-10-31,OFF_PEAK,155.0,301.0
2058,43,2018-10-31,PEAK,47.0,102.0
2059,751,2018-10-31,OFF_PEAK,1043.0,1341.0
2060,43,2018-11-01,PEAK,43.0,131.0
2061,1,2018-11-01,PEAK,291.0,424.0
2062,1,2018-11-01,OFF_PEAK,967.0,1295.0
2063,749,2018-11-01,OFF_PEAK,1567.0,2192.0
2064,749,2018-11-01,PEAK,616.0,801.0
2065,751,2018-11-01,OFF_PEAK,942.0,1243.0
2066,751,2018-11-01,PEAK,352.0,481.0
2067,43,2018-11-01,OFF_PEAK,173.0,348.0
2068,43,2018-11-02,PEAK,42.0,122.0
2069,43,2018-11-02,OFF_PEAK,157.0,334.0
2070,1,2018-11-02,PEAK,280.0,417.0
2071,1,2018-11-02,OFF_PEAK,866.0,1255.0
2072,751,2018-11-02,OFF_PEAK,898.0,1300.0
2073,749,2018-11-02,PEAK,580.0,797.0
2074,751,2018-11-02,PEAK,327.0,491.0
2075,749,2018-11-02,OFF_PEAK,1499.0,2070.0
2076,43,2018-11-03,OFF_PEAK,235.0,490.0
2077,751,2018-11-03,OFF_PEAK,1021.0,1438.0
2078,749,2018-11-03,OFF_PEAK,2506.0,3306.0
2079,1,2018-11-03,OFF_PEAK,1102.0,1441.0
2080,43,2018-11-04,OFF_PEAK,190.0,413.0
2081,1,2018-11-04,OFF_PEAK,791.0,1081.0
2082,751,2018-11-04,OFF_PEAK,1136.0,1499.0
2083,749,2018-11-04,OFF_PEAK,1771.0,2561.0
2084,751,2018-11-05,OFF_PEAK,1012.0,1314.0
2085,751,2018-11-05,PEAK,343.0,459.0
2086,749,2018-11-05,OFF_PEAK,1934.0,2386.0
2087,749,2018-11-05,PEAK,704.0,862.0
2088,1,2018-11-05,OFF_PEAK,969.0,1331.0
2089,1,2018-11-05,PEAK,332.0,487.0
2090,43,2018-11-05,OFF_PEAK,194.0,354.0
2091,43,2018-11-05,PEAK,61.0,130.0
2092,43,2018-11-06,PEAK,41.0,124.0
2093,1,2018-11-06,OFF_PEAK,874.0,1224.0
2094,43,2018-11-06,OFF_PEAK,169.0,339.0
2095,1,2018-11-06,PEAK,277.0,405.0
2096,749,2018-11-06,OFF_PEAK,1617.0,2149.0
2097,751,2018-11-06,PEAK,201.0,342.0
2098,751,2018-11-06,OFF_PEAK,814.0,1100.0
2099,749,2018-11-06,PEAK,546.0,764.0
2100,751,2018-11-07,OFF_PEAK,933.0,1218.0
2101,751,2018-11-07,PEAK,278.0,417.0
2102,749,2018-11-07,OFF_PEAK,1681.0,2222.0
2103,749,2018-11-07,PEAK,613.0,822.0
2104,1,2018-11-07,PEAK,321.0,454.0
2105,1,2018-11-07,OFF_PEAK,936.0,1234.0
2106,43,2018-11-07,OFF_PEAK,197.0,351.0
2107,43,2018-11-07,PEAK,39.0,131.0
2108,43,2018-11-08,OFF_PEAK,148.0,343.0
2109,43,2018-11-08,PEAK,27.0,131.0
2110,1,2018-11-08,PEAK,264.0,378.0
2111,749,2018-11-08,PEAK,392.0,598.0
2112,1,2018-11-08,OFF_PEAK,853.0,1122.0
2113,751,2018-11-08,PEAK,290.0,488.0
2114,751,2018-11-08,OFF_PEAK,1014.0,1288.0
2115,749,2018-11-08,OFF_PEAK,1580.0,2088.0
2116,43,2018-11-09,PEAK,42.0,130.0
2117,43,2018-11-09,OFF_PEAK,184.0,350.0
2118,1,2018-11-09,OFF_PEAK,986.0,1260.0
2119,749,2018-11-09,PEAK,679.0,850.0
2120,1,2018-11-09,PEAK,335.0,467.0
2121,751,2018-11-09,PEAK,432.0,501.0
2122,751,2018-11-09,OFF_PEAK,1007.0,1350.0
2123,749,2018-11-09,OFF_PEAK,1579.0,2104.0
2124,751,2018-11-10,OFF_PEAK,904.0,1395.0
2125,749,2018-11-10,OFF_PEAK,2140.0,2989.0
2126,1,2018-11-10,OFF_PEAK,1235.0,1745.0
2127,43,2018-11-10,OFF_PEAK,266.0,516.0
2128,43,2018-11-11,OFF_PEAK,228.0,371.0
2129,749,2018-11-11,OFF_PEAK,1737.0,2363.0
2130,751,2018-11-11,OFF_PEAK,1160.0,1479.0
2131,1,2018-11-11,OFF_PEAK,816.0,1040.0
2132,43,2018-11-12,PEAK,81.0,130.0
2133,1,2018-11-12,OFF_PEAK,1052.0,1329.0
2134,749,2018-11-12,OFF_PEAK,1797.0,2115.0
2135,749,2018-11-12,PEAK,666.0,800.0
2136,751,2018-11-12,PEAK,443.0,500.0
2137,43,2018-11-12,OFF_PEAK,292.0,357.0
2138,751,2018-11-12,OFF_PEAK,1163.0,1389.0
2139,1,2018-11-12,PEAK,359.0,436.0
2140,751,2018-11-13,PEAK,357.0,493.0
2141,751,2018-11-13,OFF_PEAK,1174.0,1401.0
2142,749,2018-11-13,PEAK,641.0,846.0
2143,749,2018-11-13,OFF_PEAK,1861.0,2330.0
2144,1,2018-11-13,OFF_PEAK,946.0,1245.0
2145,1,2018-11-13,PEAK,340.0,508.0
2146,43,2018-11-13,PEAK,60.0,124.0
2147,43,2018-11-13,OFF_PEAK,224.0,356.0
2148,751,2018-11-14,OFF_PEAK,1128.0,1338.0
2149,751,2018-11-14,PEAK,286.0,448.0
2150,749,2018-11-14,OFF_PEAK,1711.0,2260.0
2151,1,2018-11-14,OFF_PEAK,1057.0,1377.0
2152,1,2018-11-14,PEAK,369.0,540.0
2153,43,2018-11-14,OFF_PEAK,222.0,348.0
2154,43,2018-11-14,PEAK,21.0,109.0
2155,749,2018-11-14,PEAK,530.0,747.0
2156,1,2018-11-15,PEAK,319.0,471.0
2157,43,2018-11-15,OFF_PEAK,210.0,354.0
2158,751,2018-11-15,PEAK,340.0,495.0
2159,751,2018-11-15,OFF_PEAK,1013.0,1296.0
2160,749,2018-11-15,PEAK,624.0,855.0
2161,749,2018-11-15,OFF_PEAK,1587.0,2198.0
2162,43,2018-11-15,PEAK,47.0,130.0
2163,1,2018-11-15,OFF_PEAK,845.0,1232.0
2164,751,2018-11-16,OFF_PEAK,1010.0,1299.0
2165,751,2018-11-16,PEAK,363.0,490.0
2166,749,2018-11-16,OFF_PEAK,1656.0,2143.0
2167,749,2018-11-16,PEAK,643.0,820.0
2168,1,2018-11-16,PEAK,330.0,511.0
2169,1,2018-11-16,OFF_PEAK,961.0,1309.0
2170,43,2018-11-16,OFF_PEAK,171.0,352.0
2171,43,2018-11-16,PEAK,54.0,120.0
2172,749,2018-11-17,OFF_PEAK,1703.0,2553.0
2173,751,2018-11-17,OFF_PEAK,816.0,1209.0
2174,1,2018-11-17,OFF_PEAK,922.0,1289.0
2175,43,2018-11-17,OFF_PEAK,197.0,464.0
2176,1,2018-11-18,OFF_PEAK,764.0,1041.0
2177,749,2018-11-18,OFF_PEAK,1788.0,2531.0
2178,43,2018-11-18,OFF_PEAK,254.0,416.0
2179,751,2018-11-18,OFF_PEAK,1149.0,1548.0
2180,1,2018-11-19,PEAK,368.0,550.0
2181,43,2018-11-19,PEAK,73.0,130.0
2182,43,2018-11-19,OFF_PEAK,234.0,356.0
2183,1,2018-11-19,OFF_PEAK,1016.0,1397.0
2184,751,2018-11-19,PEAK,320.0,418.0
2185,749,2018-11-19,OFF_PEAK,1827.0,2347.0
2186,751,2018-11-19,OFF_PEAK,917.0,1177.0
2187,749,2018-11-19,PEAK,507.0,717.0
2188,43,2018-11-20,OFF_PEAK,195.0,357.0
2189,751,2018-11-20,OFF_PEAK,1035.0,1286.0
2190,751,2018-11-20,PEAK,353.0,501.0
2191,749,2018-11-20,OFF_PEAK,1708.0,2190.0
2192,749,2018-11-20,PEAK,555.0,774.0
2193,1,2018-11-20,OFF_PEAK,811.0,1132.0
2194,1,2018-11-20,PEAK,287.0,440.0
2195,43,2018-11-20,PEAK,31.0,130.0
2196,43,2018-11-21,PEAK,83.0,130.0
2197,43,2018-11-21,OFF_PEAK,202.0,327.0
2198,1,2018-11-21,PEAK,355.0,471.0
2199,1,2018-11-21,OFF_PEAK,965.0,1331.0
2200,751,2018-11-21,PEAK,395.0,465.0
2201,749,2018-11-21,PEAK,623.0,775.0
2202,751,2018-11-21,OFF_PEAK,1179.0,1404.0
2203,749,2018-11-21,OFF_PEAK,1719.0,2209.0
2204,751,2018-11-22,OFF_PEAK,1040.0,1169.0
2205,751,2018-11-22,PEAK,323.0,394.0
2206,749,2018-11-22,OFF_PEAK,2049.0,2329.0
2207,749,2018-11-22,PEAK,661.0,771.0
2208,1,2018-11-22,PEAK,218.0,278.0
2209,1,2018-11-22,OFF_PEAK,704.0,893.0
2210,43,2018-11-22,OFF_PEAK,224.0,313.0
2211,43,2018-11-22,PEAK,64.0,88.0
2212,43,2018-11-23,PEAK,86.0,130.0
2213,43,2018-11-23,OFF_PEAK,201.0,338.0
2214,1,2018-11-23,PEAK,443.0,556.0
2215,1,2018-11-23,OFF_PEAK,1076.0,1406.0
2216,749,2018-11-23,OFF_PEAK,1930.0,2313.0
2217,751,2018-11-23,PEAK,411.0,479.0
2218,751,2018-11-23,OFF_PEAK,1306.0,1401.0
2219,749,2018-11-23,PEAK,651.0,710.0
2220,751,2018-11-24,OFF_PEAK,1066.0,1481.0
2221,749,2018-11-24,OFF_PEAK,2320.0,2954.0
2222,1,2018-11-24,OFF_PEAK,1313.0,1747.0
2223,43,2018-11-24,OFF_PEAK,320.0,468.0
2224,751,2018-11-25,OFF_PEAK,922.0,1245.0
2225,749,2018-11-25,OFF_PEAK,1605.0,2307.0
2226,1,2018-11-25,OFF_PEAK,795.0,1022.0
2227,43,2018-11-25,OFF_PEAK,229.0,389.0
2228,43,2018-11-26,OFF_PEAK,201.0,350.0
2229,1,2018-11-26,PEAK,331.0,473.0
2230,749,2018-11-26,PEAK,634.0,815.0
2231,43,2018-11-26,PEAK,63.0,110.0
2232,751,2018-11-26,PEAK,326.0,393.0
2233,751,2018-11-26,OFF_PEAK,958.0,1181.0
2234,1,2018-11-26,OFF_PEAK,910.0,1244.0
2235,749,2018-11-26,OFF_PEAK,1769.0,2274.0
2236,1,2018-11-27,OFF_PEAK,933.0,1279.0
2237,1,2018-11-27,PEAK,333.0,477.0
2238,749,2018-11-27,PEAK,701.0,862.0
2239,749,2018-11-27,OFF_PEAK,1753.0,2193.0
2240,751,2018-11-27,PEAK,392.0,495.0
2241,751,2018-11-27,OFF_PEAK,1096.0,1329.0
2242,43,2018-11-27,PEAK,75.0,130.0
2243,43,2018-11-27,OFF_PEAK,210.0,332.0
2244,1,2018-11-28,PEAK,336.0,498.0
2245,751,2018-11-28,OFF_PEAK,1064.0,1315.0
2246,751,2018-11-28,PEAK,392.0,499.0
2247,749,2018-11-28,OFF_PEAK,1816.0,2283.0
2248,749,2018-11-28,PEAK,659.0,819.0
2249,1,2018-11-28,OFF_PEAK,940.0,1277.0
2250,43,2018-11-28,OFF_PEAK,221.0,356.0
2251,43,2018-11-28,PEAK,47.0,131.0
2252,749,2018-11-29,OFF_PEAK,1670.0,2185.0
2253,43,2018-11-29,PEAK,58.0,131.0
2254,43,2018-11-29,OFF_PEAK,169.0,327.0
2255,1,2018-11-29,OFF_PEAK,902.0,1290.0
2256,1,2018-11-29,PEAK,336.0,473.0
2257,749,2018-11-29,PEAK,622.0,822.0
2258,751,2018-11-29,PEAK,301.0,440.0
2259,751,2018-11-29,OFF_PEAK,1056.0,1329.0
2260,43,2018-11-30,OFF_PEAK,185.0,356.0
2261,751,2018-11-30,OFF_PEAK,972.0,1275.0
2262,751,2018-11-30,PEAK,350.0,492.0
2263,749,2018-11-30,OFF_PEAK,1582.0,2148.0
2264,749,2018-11-30,PEAK,594.0,784.0
2265,1,2018-11-30,OFF_PEAK,848.0,1230.0
2266,1,2018-11-30,PEAK,320.0,442.0
2267,43,2018-11-30,PEAK,65.0,131.0
2268,749,2018-12-01,OFF_PEAK,2140.0,2826.0
2269,1,2018-12-01,OFF_PEAK,1194.0,1691.0
2270,43,2018-12-01,OFF_PEAK,205.0,490.0
2271,751,2018-12-01,OFF_PEAK,909.0,1274.0
2272,751,2018-12-02,OFF_PEAK,1056.0,1446.0
2273,749,2018-12-02,OFF_PEAK,2113.0,2909.0
2274,1,2018-12-02,OFF_PEAK,800.0,1088.0
2275,43,2018-12-02,OFF_PEAK,213.0,411.0
2276,43,2018-12-03,OFF_PEAK,209.0,357.0
2277,751,2018-12-03,OFF_PEAK,1107.0,1397.0
2278,751,2018-12-03,PEAK,391.0,497.0
2279,749,2018-12-03,PEAK,619.0,805.0
2280,749,2018-12-03,OFF_PEAK,1890.0,2365.0
2281,1,2018-12-03,OFF_PEAK,917.0,1319.0
2282,1,2018-12-03,PEAK,334.0,467.0
2283,43,2018-12-03,PEAK,84.0,127.0
2284,43,2018-12-04,OFF_PEAK,202.0,347.0
2285,1,2018-12-04,PEAK,321.0,512.0
2286,1,2018-12-04,OFF_PEAK,952.0,1324.0
2287,749,2018-12-04,OFF_PEAK,1565.0,2123.0
2288,43,2018-12-04,PEAK,56.0,125.0
2289,751,2018-12-04,OFF_PEAK,938.0,1254.0
2290,751,2018-12-04,PEAK,389.0,495.0
2291,749,2018-12-04,PEAK,525.0,719.0
2292,43,2018-12-05,PEAK,71.0,121.0
2293,1,2018-12-05,OFF_PEAK,1014.0,1384.0
2294,1,2018-12-05,PEAK,324.0,509.0
2295,749,2018-12-05,PEAK,563.0,744.0
2296,43,2018-12-05,OFF_PEAK,212.0,358.0
2297,751,2018-12-05,PEAK,379.0,501.0
2298,751,2018-12-05,OFF_PEAK,1051.0,1330.0
2299,749,2018-12-05,OFF_PEAK,1547.0,2077.0
2300,751,2018-12-06,OFF_PEAK,1028.0,1318.0
2301,751,2018-12-06,PEAK,300.0,410.0
2302,749,2018-12-06,PEAK,613.0,799.0
2303,749,2018-12-06,OFF_PEAK,1721.0,2243.0
2304,1,2018-12-06,OFF_PEAK,1026.0,1354.0
2305,1,2018-12-06,PEAK,382.0,546.0
2306,43,2018-12-06,PEAK,72.0,131.0
2307,43,2018-12-06,OFF_PEAK,207.0,356.0
2308,43,2018-12-07,OFF_PEAK,186.0,354.0
2309,1,2018-12-07,OFF_PEAK,972.0,1381.0
2310,1,2018-12-07,PEAK,362.0,534.0
2311,749,2018-12-07,OFF_PEAK,1620.0,2199.0
2312,43,2018-12-07,PEAK,72.0,131.0
2313,751,2018-12-07,OFF_PEAK,994.0,1375.0
2314,751,2018-12-07,PEAK,394.0,492.0
2315,749,2018-12-07,PEAK,625.0,795.0
2316,751,2018-12-08,OFF_PEAK,740.0,1109.0
2317,749,2018-12-08,OFF_PEAK,1622.0,2136.0
2318,1,2018-12-08,OFF_PEAK,1247.0,1714.0
2319,43,2018-12-08,OFF_PEAK,191.0,509.0
2320,751,2018-12-09,OFF_PEAK,979.0,1367.0
2321,749,2018-12-09,OFF_PEAK,1578.0,2125.0
2322,1,2018-12-09,OFF_PEAK,823.0,1042.0
2323,43,2018-12-09,OFF_PEAK,224.0,395.0
2324,43,2018-12-10,PEAK,78.0,131.0
2325,1,2018-12-10,OFF_PEAK,1051.0,1394.0
2326,43,2018-12-10,OFF_PEAK,234.0,357.0
2327,1,2018-12-10,PEAK,399.0,525.0
2328,751,2018-12-10,OFF_PEAK,1069.0,1365.0
2329,749,2018-12-10,OFF_PEAK,1893.0,2355.0
2330,751,2018-12-10,PEAK,368.0,475.0
2331,749,2018-12-10,PEAK,644.0,851.0
2332,751,2018-12-11,OFF_PEAK,1046.0,1368.0
2333,751,2018-12-11,PEAK,365.0,495.0
2334,749,2018-12-11,OFF_PEAK,1748.0,2324.0
2335,749,2018-12-11,PEAK,638.0,811.0
2336,1,2018-12-11,PEAK,377.0,503.0
2337,1,2018-12-11,OFF_PEAK,993.0,1356.0
2338,43,2018-12-11,OFF_PEAK,198.0,359.0
2339,43,2018-12-11,PEAK,70.0,131.0
2340,43,2018-12-12,PEAK,57.0,129.0
2341,43,2018-12-12,OFF_PEAK,196.0,349.0
2342,1,2018-12-12,OFF_PEAK,935.0,1344.0
2343,1,2018-12-12,PEAK,344.0,494.0
2344,749,2018-12-12,PEAK,624.0,803.0
2345,751,2018-12-12,PEAK,331.0,495.0
2346,751,2018-12-12,OFF_PEAK,1088.0,1364.0
2347,749,2018-12-12,OFF_PEAK,1763.0,2161.0
2348,751,2018-12-13,PEAK,337.0,440.0
2349,751,2018-12-13,OFF_PEAK,1052.0,1308.0
2350,749,2018-12-13,PEAK,662.0,859.0
2351,749,2018-12-13,OFF_PEAK,1777.0,2320.0
2352,1,2018-12-13,OFF_PEAK,1005.0,1364.0
2353,1,2018-12-13,PEAK,339.0,483.0
2354,43,2018-12-13,PEAK,46.0,130.0
2355,43,2018-12-13,OFF_PEAK,193.0,354.0
2356,43,2018-12-14,PEAK,54.0,130.0
2357,1,2018-12-14,PEAK,329.0,467.0
2358,43,2018-12-14,OFF_PEAK,181.0,358.0
2359,749,2018-12-14,PEAK,687.0,857.0
2360,749,2018-12-14,OFF_PEAK,1572.0,2168.0
2361,1,2018-12-14,OFF_PEAK,1000.0,1359.0
2362,751,2018-12-14,PEAK,383.0,501.0
2363,751,2018-12-14,OFF_PEAK,988.0,1334.0
2364,43,2018-12-15,OFF_PEAK,223.0,507.0
2365,751,2018-12-15,OFF_PEAK,1055.0,1471.0
2366,749,2018-12-15,OFF_PEAK,2479.0,3269.0
2367,1,2018-12-15,OFF_PEAK,1337.0,1763.0
2368,749,2018-12-16,OFF_PEAK,2335.0,3070.0
2369,751,2018-12-16,OFF_PEAK,1232.0,1543.0
2370,43,2018-12-16,OFF_PEAK,247.0,407.0
2371,1,2018-12-16,OFF_PEAK,901.0,1186.0
2372,43,2018-12-17,OFF_PEAK,230.0,348.0
2373,43,2018-12-17,PEAK,52.0,131.0
2374,751,2018-12-17,PEAK,349.0,491.0
2375,751,2018-12-17,OFF_PEAK,1146.0,1400.0
2376,749,2018-12-17,OFF_PEAK,1825.0,2394.0
2377,749,2018-12-17,PEAK,688.0,861.0
2378,1,2018-12-17,OFF_PEAK,983.0,1313.0
2379,1,2018-12-17,PEAK,385.0,519.0
2380,751,2018-12-18,PEAK,375.0,501.0
2381,751,2018-12-18,OFF_PEAK,1168.0,1400.0
2382,749,2018-12-18,PEAK,596.0,769.0
2383,749,2018-12-18,OFF_PEAK,1779.0,2222.0
2384,1,2018-12-18,OFF_PEAK,958.0,1272.0
2385,1,2018-12-18,PEAK,336.0,451.0
2386,43,2018-12-18,OFF_PEAK,232.0,347.0
2387,43,2018-12-18,PEAK,55.0,129.0
2388,751,2018-12-19,PEAK,363.0,501.0
2389,751,2018-12-19,OFF_PEAK,1014.0,1318.0
2390,749,2018-12-19,OFF_PEAK,1568.0,2091.0
2391,749,2018-12-19,PEAK,583.0,797.0
2392,1,2018-12-19,OFF_PEAK,977.0,1323.0
2393,1,2018-12-19,PEAK,308.0,414.0
2394,43,2018-12-19,PEAK,63.0,131.0
2395,43,2018-12-19,OFF_PEAK,204.0,341.0
2396,43,2018-12-20,PEAK,73.0,129.0
2397,1,2018-12-20,PEAK,404.0,511.0
2398,43,2018-12-20,OFF_PEAK,167.0,342.0
2399,1,2018-12-20,OFF_PEAK,1045.0,1406.0
2400,749,2018-12-20,OFF_PEAK,1581.0,2137.0
2401,749,2018-12-20,PEAK,569.0,747.0
2402,751,2018-12-20,OFF_PEAK,1063.0,1380.0
2403,751,2018-12-20,PEAK,340.0,430.0
2404,43,2018-12-21,OFF_PEAK,195.0,347.0
2405,43,2018-12-21,PEAK,79.0,130.0
2406,1,2018-12-21,OFF_PEAK,934.0,1260.0
2407,749,2018-12-21,OFF_PEAK,1751.0,2245.0
2408,1,2018-12-21,PEAK,369.0,476.0
2409,751,2018-12-21,OFF_PEAK,1085.0,1391.0
2410,751,2018-12-21,PEAK,403.0,476.0
2411,749,2018-12-21,PEAK,586.0,763.0
2412,751,2018-12-22,OFF_PEAK,1096.0,1485.0
2413,749,2018-12-22,OFF_PEAK,2292.0,3015.0
2414,1,2018-12-22,OFF_PEAK,1229.0,1533.0
2415,43,2018-12-22,OFF_PEAK,292.0,502.0
2416,1,2018-12-23,OFF_PEAK,672.0,888.0
2417,751,2018-12-23,OFF_PEAK,1248.0,1547.0
2418,749,2018-12-23,OFF_PEAK,2212.0,2870.0
2419,43,2018-12-23,OFF_PEAK,258.0,418.0
2420,43,2018-12-24,OFF_PEAK,288.0,358.0
2421,1,2018-12-24,PEAK,430.0,521.0
2422,43,2018-12-24,PEAK,91.0,128.0
2423,1,2018-12-24,OFF_PEAK,1111.0,1333.0
2424,749,2018-12-24,OFF_PEAK,2056.0,2396.0
2425,749,2018-12-24,PEAK,690.0,805.0
2426,751,2018-12-24,PEAK,442.0,495.0
2427,751,2018-12-24,OFF_PEAK,1245.0,1399.0
2428,43,2018-12-25,PEAK,54.0,92.0
2429,1,2018-12-25,PEAK,244.0,270.0
2430,1,2018-12-25,OFF_PEAK,653.0,865.0
2431,749,2018-12-25,PEAK,604.0,700.0
2432,43,2018-12-25,OFF_PEAK,217.0,317.0
2433,751,2018-12-25,OFF_PEAK,1005.0,1167.0
2434,751,2018-12-25,PEAK,383.0,413.0
2435,749,2018-12-25,OFF_PEAK,1967.0,2267.0
2436,751,2018-12-26,OFF_PEAK,1178.0,1360.0
2437,751,2018-12-26,PEAK,420.0,490.0
2438,749,2018-12-26,OFF_PEAK,2068.0,2410.0
2439,749,2018-12-26,PEAK,748.0,857.0
2440,1,2018-12-26,PEAK,405.0,523.0
2441,1,2018-12-26,OFF_PEAK,1030.0,1285.0
2442,43,2018-12-26,PEAK,86.0,128.0
2443,43,2018-12-26,OFF_PEAK,266.0,356.0
2444,1,2018-12-27,OFF_PEAK,1503.0,1878.0
2445,43,2018-12-27,OFF_PEAK,319.0,462.0
2446,751,2018-12-27,OFF_PEAK,1638.0,1897.0
2447,749,2018-12-27,OFF_PEAK,2505.0,2994.0
2448,43,2018-12-28,OFF_PEAK,257.0,336.0
2449,751,2018-12-28,PEAK,392.0,497.0
2450,751,2018-12-28,OFF_PEAK,1173.0,1396.0
2451,749,2018-12-28,PEAK,634.0,767.0
2452,749,2018-12-28,OFF_PEAK,1770.0,2215.0
2453,1,2018-12-28,OFF_PEAK,1000.0,1291.0
2454,1,2018-12-28,PEAK,378.0,484.0
2455,43,2018-12-28,PEAK,92.0,129.0
2456,751,2018-12-29,OFF_PEAK,1183.0,1558.0
2457,749,2018-12-29,OFF_PEAK,2394.0,3228.0
2458,1,2018-12-29,OFF_PEAK,1210.0,1603.0
2459,43,2018-12-29,OFF_PEAK,278.0,504.0
2460,751,2018-12-30,OFF_PEAK,1259.0,1568.0
2461,749,2018-12-30,OFF_PEAK,2281.0,3005.0
2462,43,2018-12-30,OFF_PEAK,279.0,411.0
2463,1,2018-12-30,OFF_PEAK,849.0,1164.0
2464,43,2018-12-31,OFF_PEAK,199.0,311.0
2465,43,2018-12-31,PEAK,86.0,122.0
2466,1,2018-12-31,PEAK,323.0,411.0
2467,1,2018-12-31,OFF_PEAK,903.0,1199.0
2468,751,2018-12-31,OFF_PEAK,1080.0,1368.0
2469,749,2018-12-31,OFF_PEAK,1744.0,2260.0
2470,751,2018-12-31,PEAK,428.0,498.0
2471,749,2018-12-31,PEAK,650.0,780.0
